stock1,stock2,adf_p,beta,fdr_reject
AMZN,CL,0.08107587393972038,3.191250252140887,False
AMZN,CI,0.08825431585542326,1.5080136954712906,False
AMZN,MDLZ,0.07001180980335109,2.2656959917382387,False
AMZN,DASH,0.005943447966462606,0.492558668982255,True
AMZN,TDG,0.09569522472273223,0.9536659527942499,False
AMZN,AON,0.05450322917517333,1.4583518931238737,False
AMZN,ROST,0.012399681352578558,1.4653375944361438,True
AMZN,LHX,0.00875703752955789,1.497572983638597,True
AMZN,GM,0.03258325569916993,2.52985656546063,False
AMZN,APD,0.007970950497557486,1.8227928925338224,True
AMZN,NSC,0.010977008273223478,1.7366473041800152,True
AMZN,SRE,0.08683028280744964,2.138453567172257,False
AMZN,DLR,0.0011997142463656923,1.9812745323435423,True
AMZN,O,0.0036777283016604092,2.4610879090483215,True
GOOGL,GOOG,0.002920475015445892,0.9928976452255389,True
GOOGL,AVGO,0.009936515568603324,0.570400888537332,True
GOOGL,BRK-B,0.0029224291070926666,1.5127404490685499,True
GOOGL,WMT,0.07958316822102451,1.4247388793561793,False
GOOGL,JPM,0.0009950821662177126,1.1950165906699408,True
GOOGL,JNJ,0.011717986106029997,1.77030959273902,True
GOOGL,MU,0.05587829252650318,0.84809821785378,False
GOOGL,ORCL,0.09195650103399522,1.3031072233023524,False
GOOGL,COST,0.008064509045165594,0.9305433047468683,True
GOOGL,ABBV,0.014422860099589456,1.0991445523088257,True
GOOGL,BAC,0.02633804989611855,1.3717376571115993,False
GOOGL,KO,0.0005306027314819037,2.198968848595363,True
GOOGL,CSCO,0.012229539508062279,1.5282873701156607,True
GOOGL,MRK,0.05262992025562378,1.5883874465711914,False
GOOGL,RTX,0.03882593342676553,1.94708228218685,False
GOOGL,PM,0.07224855307094961,1.8341225381488542,False
GOOGL,AMAT,0.0065036915501017764,0.8068478511057459,True
GOOGL,LRCX,0.011914606436606924,0.7082749096919057,True
GOOGL,MS,0.007828090002294313,1.163456543153022,True
GOOGL,TMUS,0.03963627462192629,0.9536040764184057,False
GOOGL,GS,0.05542278407081808,1.4188057526261115,False
GOOGL,MCD,0.04793209144383075,1.4089784809983292,False
GOOGL,AXP,0.023007185737645635,1.3446634874483265,False
GOOGL,AMGN,0.08153219937193684,1.3031390508744773,False
GOOGL,KLAC,0.00616942219426935,0.7136925809210167,True
GOOGL,C,0.08687897896315677,2.0895168398602277,False
GOOGL,TJX,0.0023310126042836196,1.1387628424862892,True
GOOGL,ANET,0.09271422954808245,0.5916477292171749,False
GOOGL,APH,0.002889573521468492,1.0025067842138369,True
GOOGL,SCHW,0.01614948114847896,1.2899213472842157,True
GOOGL,DE,0.09483447831587088,1.07136878704282,False
GOOGL,HON,0.0694863587828687,1.3566632151370843,False
GOOGL,ADI,8.855673879782512e-05,1.1412355059447328,True
GOOGL,WELL,0.041962827068659746,1.6316511546327264,False
GOOGL,BLK,0.0030992387075874776,1.2782881462982594,True
GOOGL,UNP,0.08390022860648993,1.250415777852228,False
GOOGL,ETN,0.07032346593597094,1.1051808217685732,False
GOOGL,BKNG,0.06086128560475841,1.1014740345342084,False
GOOGL,LOW,0.06767359878172853,0.9830184445391777,False
GOOGL,SYK,0.08330927195112092,1.1961949877930147,False
GOOGL,CB,0.00093996189325522,1.5110886235451517,True
GOOGL,PLD,0.06212614538348302,1.247986717972334,False
GOOGL,VRTX,0.05125343647784653,1.0520626355778016,False
GOOGL,HCA,0.003923441201265594,0.9093479090856113,True
GOOGL,PH,0.020197979442222187,1.0929933994234704,False
GOOGL,CME,0.05578708849834564,1.1666446727833137,False
GOOGL,SO,0.002478632423443344,1.8368704246994825,True
GOOGL,COF,0.002318185336601644,1.650750140072073,True
GOOGL,DUK,7.940669522031054e-05,2.0207528762970153,True
